AnimalID	DOB	Death	Removal.Date	Sex	Maternal.ID	Matriline	DamGen	SireGen	Natal.Group	Status	Birth.Season	Idcode
7W7	8/23/15	NA	NA	MALE	3G3	076	3G3	6I6	KK	IN CS	2016	NA
8U0	8/12/14	NA	NA	MALE	3H0	22	3H0	5E6	V	IN CS	2015	NA
AY9	8/8/16	NA	NA	FEMALE	3H0	22	3H0	0L4	V	IN CS	2017	NA
BT6	6/17/19	NA	NA	MALE	3H0	22	3H0	2K6	V	IN CS	2020	NA
I213H0	8/22/20	NA	NA	FEMALE	3H0	22	NA	NA	V	IN CS	2021	NA
I223H0	9/19/21	NA	NA	MALE	3H0	22	NA	NA	V	IN CS	2022	NA
3O2	8/21/12	NA	NA	FEMALE	3H4	DM	3H4	94Z	R	IN CS	2013	NA
3Q1	9/27/13	NA	NA	MALE	3H4	DM	3H4	8D8	R	IN CS	2014	NA
4V3	8/4/15	NA	NA	MALE	3H4	DM	3H4	10R	R	IN CS	2016	NA
9Y0	6/27/16	NA	NA	MALE	3H4	DM	3H4	3I5	R	IN CS	2017	NA
I213H4	6/15/20	NA	NA	FEMALE	3H4	DM	NA	NA	R	IN CS	2021	NA
I223H4	6/26/21	NA	NA	FEMALE	3H4	DM	NA	NA	R	IN CS	2022	NA
0W9	7/5/15	NA	NA	FEMALE	3J3	116	3J3	5H1	R	IN CS	2016	NA
4Z2	8/31/16	NA	NA	MALE	3J3	116	3J3	88T	R	IN CS	2017	NA
2Q7	8/21/13	NA	NA	FEMALE	3J5	DM	3J5	8B5	R	IN CS	2014	NA
8S8	8/26/14	NA	NA	MALE	3J5	DM	3J5	25L	R	IN CS	2015	NA
BV8	9/14/19	NA	NA	FEMALE	3J5	DM	3J5	3M9	R	IN CS	2020	NA
I223J5	5/31/21	NA	NA	FEMALE	3J5	DM	NA	NA	R	IN CS	2022	NA
1U0	8/18/14	NA	NA	FEMALE	3L9	116	3L9	9C8	S	IN CS	2015	NA
I213L9	5/17/20	NA	NA	FEMALE	3L9	116	NA	NA	S	IN CS	2021	NA
4Z4	8/25/16	NA	NA	MALE	3M5	DM	3M5	6E6	R	IN CS	2017	NA
BQ3	7/10/19	NA	NA	MALE	3M5	DM	3M5	5P8	R	IN CS	2020	NA
4Z7	7/8/16	NA	NA	FEMALE	3M7	DM	3M7	8C3	R	IN CS	2017	NA
AW6	6/13/18	NA	NA	FEMALE	3M7	DM	4P3	3I2	R	IN CS	2019	NA
BI2	6/5/19	NA	NA	FEMALE	3M7	DM	3M7	2Q9	R	IN CS	2020	NA
I213M7	6/7/20	NA	NA	MALE	3M7	DM	NA	NA	R	IN CS	2021	NA
I223M7	6/7/21	NA	NA	FEMALE	3M7	DM	NA	NA	R	IN CS	2022	NA
I203O2	5/24/19	NA	NA	MALE	3O2	DM	NA	NA	R	IN CS	2020	NA
I213O2	8/15/20	NA	NA	MALE	3O2	DM	NA	NA	R	IN CS	2021	NA
I223O2	10/22/21	NA	NA	FEMALE	3O2	DM	NA	NA	R	IN CS	2022	NA
I213Q2	5/25/20	NA	NA	MALE	3Q2	DM	NA	NA	S	IN CS	2021	NA
AU6	6/13/18	NA	NA	FEMALE	3Q4	116	3Q4	2Q9	R	IN CS	2019	NA
I213Q4	5/18/20	NA	NA	MALE	3Q4	116	NA	NA	R	IN CS	2021	NA
I223Q4	8/23/21	NA	NA	MALE	3Q4	116	NA	NA	R	IN CS	2022	NA
I213R2	5/25/20	NA	NA	FEMALE	3R2	091	NA	NA	R	IN CS	2021	NA
BR1	8/13/19	NA	NA	FEMALE	3S3	065	3S3	9K2	F	IN CS	2020	NA
I223S3	7/22/21	NA	NA	MALE	3S3	065	NA	NA	F	IN CS	2022	NA
AQ3	6/18/18	NA	NA	MALE	3S4	004	3S4	4P1	F	IN CS	2019	NA
I213S4	7/15/20	NA	NA	FEMALE	3S4	004	NA	NA	PP	IN CS	2021	NA
I223S4	7/2/21	NA	NA	FEMALE	3S4	004	NA	NA	PP	IN CS	2022	NA
I213U0	8/13/20	NA	NA	MALE	3U0	22	NA	NA	V	IN CS	2021	NA
I223U0	9/2/21	NA	NA	FEMALE	3U0	22	NA	NA	V	IN CS	2022	NA
BT5	6/22/19	NA	NA	FEMALE	3U4	22	3U4	0H8	V	IN CS	2020	NA
I223U4	5/30/21	NA	NA	FEMALE	3U4	22	NA	NA	V	IN CS	2022	NA
I223U8	6/6/21	NA	NA	MALE	3U8	DM	NA	NA	R	IN CS	2022	NA
I213V4	8/1/20	NA	NA	FEMALE	3V4	DM	NA	NA	R	IN CS	2021	NA
I213W6	7/31/20	NA	NA	FEMALE	3W6	004	NA	NA	PP	IN CS	2021	NA
I223W6	7/1/21	NA	NA	FEMALE	3W6	004	NA	NA	PP	IN CS	2022	NA
I223W7	6/7/21	NA	NA	FEMALE	3W7	004	NA	NA	QQ	IN CS	2022	NA
I213X0	6/3/20	NA	NA	FEMALE	3X0	073	NA	NA	F	IN CS	2021	NA
I223X0	8/16/21	NA	NA	FEMALE	3X0	073	NA	NA	TT	IN CS	2022	NA
BS6	6/23/19	NA	NA	FEMALE	3X2	004	3X2	7R6	F	IN CS	2020	NA
I213X8	7/16/20	NA	NA	MALE	3X8	22	NA	NA	V	IN CS	2021	NA
CQ0	8/8/20	NA	NA	MALE	3X9	22	NA	NA	V	IN CS	2021	NA
I223Y0	5/31/21	NA	NA	MALE	3Y0	004	NA	NA	F	IN CS	2022	NA
I223Y4	5/25/21	NA	NA	MALE	3Y4	065	NA	NA	F	IN CS	2022	NA
I223Y7	8/10/21	NA	NA	FEMALE	3Y7	065	NA	NA	F	IN CS	2022	NA
I213Y9	7/3/20	NA	NA	FEMALE	3Y9	073	NA	NA	F	IN CS	2021	NA
I223Y9	8/23/21	NA	NA	FEMALE	3Y9	073	NA	NA	TT	IN CS	2022	NA
2A7	9/25/04	NA	NA	FEMALE	40L	004	40L	79H	F	IN CS	2005	2017
1L4	12/3/10	NA	NA	FEMALE	40L	004	40L	43P	F	IN CS	2011	1124
7U6	8/23/14	NA	NA	FEMALE	40L	004	40L	7G1	F	IN CS	2015	NA
1Y5	8/7/16	NA	NA	FEMALE	40L	004	40L	7I5	F	IN CS	2017	NA
4H2	9/24/08	NA	NA	MALE	40V	DM	40V	43R	R	IN CS	2009	4082
0S5	7/27/13	NA	NA	FEMALE	40Z	22	40Z	73V	V	IN CS	2014	NA
4U9	8/23/14	NA	NA	MALE	40Z	22	40Z	61R	V	IN CS	2015	NA
4A9	12/31/04	NA	NA	FEMALE	42A	116	42A	96B	S	IN CS	2005	4019
1F0	9/26/07	NA	NA	MALE	42A	116	42A	27E	S	IN CS	2008	NA
0C6	12/20/05	NA	NA	FEMALE	42L	004	42L	01K	F	IN CS	2006	36
4G6	9/18/08	NA	NA	MALE	42L	004	42L	34P	F	IN CS	2009	4076
0U4	8/11/14	NA	NA	FEMALE	42L	004	42L	0B8	F	IN CS	2015	NA
I2042L	7/27/19	NA	NA	FEMALE	42L	004	NA	NA	PP	IN CS	2020	NA
6E6	10/29/07	NA	NA	MALE	42V	076	42V	02R	HH	IN CS	2008	6056
5C0	11/7/05	NA	NA	FEMALE	43F	065	43F	08N	F	IN CS	2006	5030
0G5	10/5/07	NA	NA	FEMALE	43F	065	43F	75H	F	IN CS	2008	75
1Q0	9/18/12	NA	NA	MALE	43F	065	43F	25R	F	IN CS	2013	NA
0T5	9/7/14	NA	NA	FEMALE	43F	065	43F	07D	F	IN CS	2015	NA
7W2	7/25/15	NA	NA	FEMALE	43F	065	43F	9D1	F	IN CS	2016	NA
4Y0	8/25/16	NA	NA	MALE	43F	065	43F	07D	F	IN CS	2017	NA
8E8	10/29/07	NA	NA	FEMALE	43I	004	43I	25L	F	IN CS	2008	8058
6I9	9/27/09	NA	NA	MALE	43J	065	43J	22R	F	IN CS	2010	6109
4P1	9/23/12	NA	NA	MALE	43J	065	43J	35V	F	IN CS	2013	NA
6Q2	8/17/13	NA	NA	FEMALE	43J	065	43J	7B2	F	IN CS	2014	NA
6X3	9/29/16	NA	NA	FEMALE	43J	065	43J	3L1	F	IN CS	2017	NA
0U2	8/19/14	NA	NA	MALE	44J	004	44J	88V	F	IN CS	2015	NA
9M8	9/12/11	NA	NA	FEMALE	45Z	22	45Z	73S	V	IN CS	2012	NA
6U2	8/25/14	NA	NA	MALE	45Z	22	45Z	8A7	V	IN CS	2015	NA
8A7	11/8/04	NA	NA	MALE	46K	DM	46K	31I	R	IN CS	2005	8017
7D8	9/23/06	NA	NA	FEMALE	47L	004	47L	09K	F	IN CS	2007	7048
2G3	11/4/08	NA	NA	FEMALE	47Z	22	47Z	NA	V	IN CS	2009	2073
8A5	10/9/04	NA	NA	FEMALE	48N	DM	48N	83L	R	IN CS	2005	8015
3O6	9/7/12	NA	NA	MALE	48N	DM	48N	3E9	R	IN CS	2013	NA
2W5	1/5/16	NA	NA	MALE	48N	DM	48N	3I3	R	IN CS	2016	NA
1G1	11/3/08	NA	NA	FEMALE	48S	22	48S	61B	V	IN CS	2009	1071
85V	1/5/04	NA	NA	FEMALE	49K	DM	49K	X48	R	IN CS	2004	8522
1M0	9/2/11	NA	NA	FEMALE	4A0	DM	4A0	44T	R	IN CS	2012	NA
2T8	8/16/14	NA	NA	MALE	4A0	DM	4A0	44T	R	IN CS	2015	NA
BO1	6/22/19	NA	NA	FEMALE	4A0	DM	4A0	3I3	R	IN CS	2020	NA
I214A0	6/24/20	NA	NA	FEMALE	4A0	DM	NA	NA	R	IN CS	2021	NA
I224A0	6/29/21	NA	NA	FEMALE	4A0	DM	NA	NA	R	IN CS	2022	NA
3H4	10/18/08	NA	NA	FEMALE	4A5	DM	4A5	22O	R	IN CS	2009	3084
3M7	9/24/11	NA	NA	FEMALE	4A5	DM	4A5	11Z	R	IN CS	2012	NA
0P6	9/15/12	NA	NA	MALE	4A5	DM	4A5	30Z	R	IN CS	2013	NA
AW2	6/23/18	NA	NA	FEMALE	4A5	DM	4A5	3M9	R	IN CS	2019	NA
BV5	7/12/19	NA	NA	FEMALE	4A5	DM	4A5	3L7	R	IN CS	2020	NA
I224A5	6/17/21	NA	NA	FEMALE	4A5	DM	NA	NA	R	IN CS	2022	NA
8Q4	8/31/13	NA	NA	MALE	4A9	116	4A9	8C3	S	IN CS	2014	NA
9J5	9/30/09	NA	NA	FEMALE	4B2	091	4B2	13N	R	IN CS	2010	9105
8M1	8/17/11	NA	NA	MALE	4B2	091	4B2	22O	R	IN CS	2012	NA
5R0	10/4/13	NA	NA	FEMALE	4B2	091	4B2	8A9	R	IN CS	2014	NA
8S0	9/24/14	NA	NA	FEMALE	4B2	091	4B2	25L	R	IN CS	2015	NA
2W3	10/2/15	NA	NA	MALE	4B2	091	4B2	10R	R	IN CS	2016	NA
7Z6	9/3/16	NA	NA	FEMALE	4B2	091	4B2	4L9	R	IN CS	2017	NA
AB5	8/15/17	NA	NA	MALE	4B2	091	4B2	5G2	R	IN CS	2018	NA
AX3	7/31/18	NA	NA	MALE	4B2	091	4B2	5L2	R	IN CS	2019	NA
BQ5	7/20/19	NA	NA	MALE	4B2	091	4B2	4L9	R	IN CS	2020	NA
I214B2	8/3/20	NA	NA	FEMALE	4B2	091	NA	NA	R	IN CS	2021	NA
I224B2	9/1/21	NA	NA	MALE	4B2	091	NA	NA	R	IN CS	2022	NA
4I1	9/30/09	NA	NA	FEMALE	4B5	091	4B5	60E	R	IN CS	2010	4091
3T4	7/12/14	NA	NA	MALE	4C1	065	4C1	8B5	F	IN CS	2015	NA
3X0	7/9/15	NA	NA	FEMALE	4C2	073	4C2	6I9	F	IN CS	2016	NA
3Y8	7/27/16	NA	NA	MALE	4C2	073	4C2	5G3	F	IN CS	2017	NA
1Y8	7/17/17	NA	NA	MALE	4C2	073	4C2	7G2	F	IN CS	2018	NA
AL1	7/13/18	NA	NA	MALE	4C2	073	4C2	0L1	F	IN CS	2019	NA
BC4	6/26/19	NA	NA	MALE	4C2	073	4C2	0O6	F	IN CS	2020	NA
CJ4	6/26/20	NA	NA	FEMALE	4C2	073	NA	NA	F	IN CS	2021	NA
I224C2	7/23/21	NA	NA	MALE	4C2	073	NA	NA	TT	IN CS	2022	NA
7K7	10/25/10	NA	NA	MALE	4C4	22	4C4	46Z	V	IN CS	2011	NA
4O5	10/9/12	NA	NA	MALE	4C5	22	4C5	1C6	V	IN CS	2013	NA
9V1	8/23/15	NA	NA	FEMALE	4C5	22	4C5	25R	V	IN CS	2016	NA
I214C5	6/26/20	NA	NA	FEMALE	4C5	22	NA	NA	V	IN CS	2021	NA
5W7	10/3/15	NA	NA	FEMALE	4C9	22	4C9	2H6	V	IN CS	2016	NA
4M5	9/2/11	NA	NA	FEMALE	4F5	DM	4F5	26P	R	IN CS	2012	NA
0P8	9/13/12	NA	NA	MALE	4F5	DM	4F5	02R	R	IN CS	2013	NA
AV1	6/5/18	NA	NA	FEMALE	4F5	DM	4F5	5L2	R	IN CS	2019	NA
I214F5	6/17/20	NA	NA	MALE	4F5	DM	NA	NA	R	IN CS	2021	NA
I224F5	6/7/21	NA	NA	MALE	4F5	DM	NA	NA	R	IN CS	2022	NA
5Q0	8/5/13	NA	NA	MALE	4F8	DM	4F8	8D8	R	IN CS	2014	NA
7T7	9/4/14	NA	NA	MALE	4F8	DM	4F8	3A6	R	IN CS	2015	NA
1V9	7/29/15	NA	NA	FEMALE	4F8	DM	4F8	94Z	R	IN CS	2016	NA
9Z6	7/21/16	NA	NA	MALE	4F8	DM	4F8	5I0	R	IN CS	2017	NA
1W3	8/28/15	NA	NA	FEMALE	4H0	091	4H0	10R	R	IN CS	2016	NA
9Y4	8/19/16	NA	NA	MALE	4H0	091	4H0	9F9	R	IN CS	2017	NA
BM7	6/12/19	NA	NA	MALE	4H0	091	4H0	5G2	R	IN CS	2020	NA
4T5	8/24/14	NA	NA	MALE	4H1	DM	4H1	93R	R	IN CS	2015	NA
8Y9	7/7/17	NA	NA	MALE	4H1	DM	4H1	3I3	R	IN CS	2018	NA
I224H3	5/16/21	NA	NA	FEMALE	4H3	116	NA	NA	S	IN CS	2022	NA
7S3	8/12/14	NA	NA	MALE	4I1	091	4I1	1A6	R	IN CS	2015	NA
6Y4	7/5/16	NA	NA	FEMALE	4I1	091	4I1	43P	R	IN CS	2017	NA
7Z7	8/15/17	NA	NA	MALE	4I1	091	4I1	8C3	R	IN CS	2018	NA
AX1	7/11/18	NA	NA	MALE	4I1	091	4I1	0J9	R	IN CS	2019	NA
BO4	7/8/19	NA	NA	FEMALE	4I1	091	4I1	5K5	R	IN CS	2020	NA
I214I1	6/26/20	NA	NA	FEMALE	4I1	091	NA	NA	R	IN CS	2021	NA
I224I1	8/15/21	NA	NA	MALE	4I1	091	NA	NA	R	IN CS	2022	NA
I204I4	6/20/19	NA	NA	FEMALE	4I4	DM	NA	NA	R	IN CS	2020	NA
I214I4	6/23/20	NA	NA	FEMALE	4I4	DM	NA	NA	R	IN CS	2021	NA
I224I4	6/23/21	NA	NA	MALE	4I4	DM	NA	NA	R	IN CS	2022	NA
AB4	7/26/17	NA	NA	FEMALE	4I5	DM	4I5	3I2	R	IN CS	2018	NA
I214I5-2	7/21/20	NA	NA	FEMALE	4I5	DM	NA	NA	R	IN CS	2021	NA
I224I5	10/1/21	NA	NA	MALE	4I5	DM	NA	NA	R	IN CS	2022	NA
2X4	7/25/15	NA	NA	FEMALE	4J4	22	4J4	4E2	V	IN CS	2016	NA
AZ4	8/20/16	NA	NA	FEMALE	4J4	22	4J4	2K4	V	IN CS	2017	NA
BX1	5/25/19	NA	NA	MALE	4J4	22	4J4	4K7	V	IN CS	2020	NA
I214J4	7/26/20	NA	NA	FEMALE	4J4	22	NA	NA	V	IN CS	2021	NA
I224J4	9/12/21	NA	NA	MALE	4J4	22	NA	NA	V	IN CS	2022	NA
2W0	7/27/15	NA	NA	MALE	4K4	091	4K4	8D8	R	IN CS	2016	NA
7Z5	8/31/16	NA	NA	MALE	4K4	091	4K4	7H0	R	IN CS	2017	NA
6Y8	9/6/17	NA	NA	FEMALE	4K4	091	4K4	5G2	R	IN CS	2018	NA
BP7	9/6/18	NA	NA	MALE	4K4	091	4K4	5G2	R	IN CS	2019	NA
I214K4	8/12/20	NA	NA	FEMALE	4K4	091	NA	NA	R	IN CS	2021	NA
BQ1	5/28/19	NA	NA	MALE	4L5	DM	4L5	1M1	R	IN CS	2020	NA
I214L5	7/16/20	NA	NA	MALE	4L5	DM	NA	NA	R	IN CS	2021	NA
I214M2	9/1/20	NA	NA	MALE	4M2	DM	NA	NA	S	IN CS	2021	NA
I224M2	8/29/21	NA	NA	FEMALE	4M2	DM	NA	NA	S	IN CS	2022	NA
BW0	6/18/19	NA	NA	FEMALE	4M5	DM	4M5	1M1	R	IN CS	2020	NA
I214M5	6/12/20	NA	NA	MALE	4M5	DM	NA	NA	R	IN CS	2021	NA
I224M5	9/4/21	NA	NA	FEMALE	4M5	DM	NA	NA	R	IN CS	2022	NA
6X9	7/4/16	NA	NA	MALE	4N6	004	4N6	6I9	MM	IN CS	2017	NA
BJ2	7/29/19	NA	NA	FEMALE	4N6	004	4N6	6M0	MM	IN CS	2020	NA
CH5	9/9/20	NA	NA	FEMALE	4N6	004	NA	NA	MM	IN CS	2021	NA
I224N6	8/25/21	NA	NA	FEMALE	4N6	004	NA	NA	MM	IN CS	2022	NA
AI0	8/31/16	NA	NA	FEMALE	4O4	22	4O4	3J7	V	IN CS	2017	NA
AY5	6/22/18	NA	NA	MALE	4O4	22	4O4	5J1	V	IN CS	2019	NA
I214O4	6/25/20	NA	NA	MALE	4O4	22	NA	NA	V	IN CS	2021	NA
I224O4	8/11/21	NA	NA	MALE	4O4	22	NA	NA	V	IN CS	2022	NA
I214P3	6/6/20	NA	NA	MALE	4P3	116	NA	NA	S	IN CS	2021	NA
I224P3	8/12/21	NA	NA	MALE	4P3	116	NA	NA	S	IN CS	2022	NA
BV3	7/18/19	NA	NA	MALE	4Q3	DM	4Q3	1M1	R	IN CS	2020	NA
I214Q3	7/20/20	NA	NA	FEMALE	4Q3	DM	NA	NA	R	IN CS	2021	NA
I224Q3	8/2/21	NA	NA	FEMALE	4Q3	DM	NA	NA	R	IN CS	2022	NA
I214Q7	7/14/20	NA	NA	MALE	4Q7	DM	NA	NA	R	IN CS	2021	NA
I224Q7	8/25/21	NA	NA	FEMALE	4Q7	DM	NA	NA	R	IN CS	2022	NA
I214R6	5/29/20	NA	NA	FEMALE	4R6	DM	NA	NA	R	IN CS	2021	NA
I224R6	8/12/21	NA	NA	MALE	4R6	DM	NA	NA	R	IN CS	2022	NA
AC3	7/22/17	NA	NA	FEMALE	4R9	091	4R9	9K2	R	IN CS	2018	NA
CL9	5/12/20	NA	NA	FEMALE	4R9	091	NA	NA	R	IN CS	2021	NA
I224R9	9/11/21	NA	NA	MALE	4R9	091	NA	NA	R	IN CS	2022	NA
AP8	6/26/18	NA	NA	FEMALE	4S1	004	4S1	7I5	F	IN CS	2019	NA
I214S1	6/19/20	NA	NA	FEMALE	4S1	004	NA	NA	F	IN CS	2021	NA
AH2	8/2/17	NA	NA	MALE	4S7	22	4S7	2K4	V	IN CS	2018	NA
BU4	6/19/19	NA	NA	FEMALE	4S7	22	4S7	0M1	V	IN CS	2020	NA
I214T1	8/11/20	NA	NA	MALE	4T1	DM	NA	NA	R	IN CS	2021	NA
AW7	9/16/18	NA	NA	MALE	4T7	091	4T7	5G2	R	IN CS	2019	NA
I214T7	6/9/20	NA	NA	FEMALE	4T7	091	NA	NA	R	IN CS	2021	NA
I224T7	9/26/21	NA	NA	FEMALE	4T7	091	NA	NA	R	IN CS	2022	NA
I224U1	6/9/21	NA	NA	FEMALE	4U1	062	NA	NA	V	IN CS	2022	NA
BW8	7/5/19	NA	NA	MALE	4U8	22	4U8	0M1	V	IN CS	2020	NA
I214U8	8/10/20	NA	NA	MALE	4U8	22	NA	NA	V	IN CS	2021	NA
I224U8	8/24/21	NA	NA	MALE	4U8	22	NA	NA	V	IN CS	2022	NA
I214V1	7/6/20	NA	NA	MALE	4V1	116	NA	NA	R	IN CS	2021	NA
I214X0	6/20/20	NA	NA	FEMALE	4X0	076	NA	NA	KK	IN CS	2021	NA
I224Y2	6/8/21	NA	NA	MALE	4Y2	065	NA	NA	F	IN CS	2022	NA
9H7	10/10/08	NA	NA	FEMALE	50I	004	50I	43P	F	IN CS	2009	9087
5K5	10/10/10	NA	NA	MALE	50I	004	50I	25L	F	IN CS	2011	NA
1S9	9/6/13	NA	NA	FEMALE	50I	004	50I	0B8	F	IN CS	2014	NA
33V	1/7/04	NA	NA	FEMALE	50K	DM	50K	31I	R	IN CS	2004	3322
96Z	11/20/04	NA	NA	MALE	50K	DM	50K	69I	R	IN CS	2005	9626
9M6	9/22/11	NA	NA	FEMALE	50S	004	50S	49Z	F	IN CS	2012	NA
6O1	9/21/12	NA	NA	FEMALE	50S	004	50S	49Z	F	IN CS	2013	NA
8T2	8/20/14	NA	NA	FEMALE	50S	004	50S	42T	F	IN CS	2015	NA
5M0	9/5/11	NA	NA	MALE	51V	076	51V	36V	KK	IN CS	2012	NA
1I6	11/9/09	NA	NA	FEMALE	51Z	22	51Z	60L	V	IN CS	2010	1096
8R5	10/29/13	NA	NA	FEMALE	51Z	22	51Z	61R	V	IN CS	2014	NA
6U0	11/10/14	NA	NA	FEMALE	51Z	22	51Z	4C3	V	IN CS	2015	NA
AY2	11/21/17	NA	NA	MALE	51Z	22	51Z	0M1	V	IN CS	2018	NA
7P9	9/22/12	NA	NA	FEMALE	52P	065	52P	1B1	NN	IN CS	2013	NA
9S7	7/28/14	NA	NA	MALE	52P	065	52P	0B8	F	IN CS	2015	NA
1V2	7/28/15	NA	NA	FEMALE	52P	065	52P	7G1	F	IN CS	2016	NA
7Y2	7/13/17	NA	NA	FEMALE	52P	065	52P	5G3	F	IN CS	2018	NA
AP9	8/6/18	NA	NA	FEMALE	52P	065	52P	30V	F	IN CS	2019	NA
I2152P	8/22/20	NA	NA	MALE	52P	065	NA	NA	F	IN CS	2021	NA
I2252P	9/17/21	NA	NA	FEMALE	52P	065	NA	NA	SS	IN CS	2022	NA
2I3	9/27/09	NA	NA	FEMALE	52Z	22	52Z	51A	V	IN CS	2010	2093
3U1	8/22/14	NA	NA	MALE	52Z	22	52Z	61R	V	IN CS	2015	NA
6W9	8/4/15	NA	NA	FEMALE	52Z	22	52Z	61R	V	IN CS	2016	NA
AX9	7/6/18	NA	NA	FEMALE	52Z	22	52Z	7O4	V	IN CS	2019	NA
I2052Z	7/9/19	NA	NA	MALE	52Z	22	NA	NA	V	IN CS	2020	NA
I2252Z	6/2/21	NA	NA	MALE	52Z	22	NA	NA	V	IN CS	2022	NA
1U7	10/6/14	NA	NA	MALE	53Z	22	53Z	1C2	V	IN CS	2015	NA
AZ6	7/12/16	NA	NA	FEMALE	53Z	22	53Z	30Z	V	IN CS	2017	NA
9L7	9/23/10	NA	NA	FEMALE	54N	116	54N	17K	R	IN CS	2011	NA
6M5	8/17/11	NA	NA	MALE	54N	116	54N	11Z	R	IN CS	2012	NA
0P9	8/25/12	NA	NA	MALE	54N	116	54N	3A6	R	IN CS	2013	NA
5Q5	8/8/13	NA	NA	FEMALE	54N	116	54N	94Z	R	IN CS	2014	NA
2W1	9/6/15	NA	NA	FEMALE	54N	116	54N	10R	R	IN CS	2016	NA
0G8	9/30/07	NA	NA	MALE	55H	065	55H	02F	F	IN CS	2008	78
0J5	10/17/09	NA	NA	FEMALE	55J	076	55J	19T	KK	IN CS	2010	105
3S7	8/20/13	NA	NA	MALE	55V	004	55V	56K	F	IN CS	2014	NA
8U6	8/19/14	NA	NA	FEMALE	55V	004	55V	0B8	F	IN CS	2015	NA
7V3	8/3/15	NA	NA	MALE	55V	004	55V	6E6	F	IN CS	2016	NA
2Y0	7/17/17	NA	NA	FEMALE	55V	004	55V	94H	F	IN CS	2018	NA
I2155V	7/31/20	NA	NA	FEMALE	55V	004	NA	NA	F	IN CS	2021	NA
I2255V	9/19/21	NA	NA	FEMALE	55V	004	NA	NA	F	IN CS	2022	NA
8J3	9/18/09	NA	NA	MALE	56A	065	56A	40C	F	IN CS	2010	8093
9E3	11/27/07	NA	NA	MALE	56E	065	56E	30L	F	IN CS	2008	9053
0S8	8/31/13	NA	NA	FEMALE	56E	065	56E	42T	F	IN CS	2014	NA
9U4	10/8/14	NA	NA	FEMALE	56E	065	56E	1H9	F	IN CS	2015	NA
5I3	10/29/09	NA	NA	MALE	56R	073	56R	06O	HH	IN CS	2010	5093
5T4	10/14/14	NA	NA	FEMALE	57H	004	57H	0B8	F	IN CS	2015	NA
0V1	11/27/15	NA	NA	FEMALE	57H	004	57H	0B8	F	IN CS	2016	NA
86Z	10/19/04	NA	NA	FEMALE	58H	073	58H	30G	KK	IN CS	2005	8626
83Z	12/16/04	NA	NA	FEMALE	58N	076	58N	X81	KK	IN CS	2005	8326
9H2	9/24/08	NA	NA	MALE	58N	076	58N	56K	KK	IN CS	2009	9082
48L	12/22/99	NA	NA	MALE	59A	065	59A	R70	F	IN CS	2000	4812
8J8	12/10/09	NA	NA	FEMALE	59A	065	59A	36S	F	IN CS	2010	8108
8P9	9/8/12	NA	NA	FEMALE	59A	065	59A	96B	F	IN CS	2013	NA
9U1	8/8/14	NA	NA	MALE	59A	065	59A	43P	F	IN CS	2015	NA
5H1	9/23/08	NA	NA	MALE	5A0	116	5A0	58P	S	IN CS	2009	NA
5L1	9/26/10	NA	NA	MALE	5A0	116	5A0	48L	S	IN CS	2011	NA
9O9	8/24/12	NA	NA	MALE	5A0	116	5A0	2C6	S	IN CS	2013	NA
4V6	8/4/15	NA	NA	MALE	5A0	116	5A0	3E1	S	IN CS	2016	NA
3L9	9/11/10	NA	NA	FEMALE	5A1	116	5A1	53N	S	IN CS	2011	NA
5V2	8/3/15	NA	NA	FEMALE	5A1	116	5A1	48L	S	IN CS	2016	NA
3L7	9/13/10	NA	NA	MALE	5B4	076	5B4	46Z	HH	IN CS	2011	NA
4N3	9/5/11	NA	NA	MALE	5B4	076	5B4	06O	HH	IN CS	2012	NA
8P8	9/24/12	NA	NA	FEMALE	5C0	065	5C0	6A8	F	IN CS	2013	NA
6T0	10/6/14	NA	NA	MALE	5C0	065	5C0	12Z	F	IN CS	2015	NA
2Y5	7/22/16	NA	NA	FEMALE	5C0	065	5C0	11Z	F	IN CS	2017	NA
3Y4	7/8/17	NA	NA	FEMALE	5C0	065	5C0	2I4	F	IN CS	2018	NA
CB4	5/24/20	NA	NA	MALE	5C0	065	NA	NA	F	IN CS	2021	NA
I225C0	10/9/21	NA	NA	MALE	5C0	065	NA	NA	F	IN CS	2022	NA
6K7	9/16/10	NA	NA	FEMALE	5C4	DM	5C4	12Z	R	IN CS	2011	NA
2R2	8/26/13	NA	NA	MALE	5C4	DM	5C4	3A6	R	IN CS	2014	NA
8S5	1/8/15	NA	NA	FEMALE	5C4	DM	5C4	94Z	R	IN CS	2015	NA
I225C4-2	8/13/21	NA	NA	FEMALE	5C4	DM	NA	NA	R	IN CS	2022	NA
6W2	8/9/15	NA	NA	FEMALE	5C6	22	5C6	4C3	V	IN CS	2016	NA
0Z3	8/19/17	NA	NA	MALE	5D9	065	5D9	43P	MM	IN CS	2018	NA
AR3	7/31/18	NA	NA	FEMALE	5D9	065	5D9	7J6	MM	IN CS	2019	NA
BU6	8/1/19	NA	NA	FEMALE	5D9	065	5D9	3J8	MM	IN CS	2020	NA
I225D9	8/10/21	NA	NA	FEMALE	5D9	065	NA	NA	MM	IN CS	2022	NA
AC7	7/1/16	NA	NA	FEMALE	5F7	DM	5F7	3I3	R	IN CS	2017	NA
7Z2	8/10/17	NA	NA	MALE	5F7	DM	5F7	88T	R	IN CS	2018	NA
